version,book,chapter,verse,issue_type,verse_text,confidence
asv,Exodus,17,18,structural:missing_verse,,high
asv,Exodus,17,19,structural:missing_verse,,high
asv,Exodus,17,20,structural:missing_verse,,high
asv,Exodus,17,21,structural:missing_verse,,high
asv,Exodus,17,22,structural:missing_verse,,high
asv,Exodus,17,23,structural:missing_verse,,high
asv,Exodus,17,24,structural:missing_verse,,high
asv,Exodus,17,25,structural:missing_verse,,high
asv,Exodus,17,26,structural:missing_verse,,high
asv,Exodus,17,27,structural:missing_verse,,high
asv,Exodus,19,26,structural:missing_verse,,high
asv,Exodus,19,27,structural:missing_verse,,high
asv,Exodus,19,28,structural:missing_verse,,high
asv,Exodus,19,29,structural:missing_verse,,high
asv,Exodus,19,30,structural:missing_verse,,high
asv,Exodus,19,31,structural:missing_verse,,high
asv,Exodus,19,32,structural:missing_verse,,high
asv,Exodus,19,33,structural:missing_verse,,high
asv,Exodus,19,34,structural:missing_verse,,high
asv,Exodus,19,35,structural:missing_verse,,high
asv,Exodus,19,36,structural:missing_verse,,high
asv,Exodus,19,37,structural:missing_verse,,high
asv,Exodus,19,38,structural:missing_verse,,high
asv,Leviticus,17,17,structural:missing_verse,,high
asv,Leviticus,17,18,structural:missing_verse,,high
asv,Leviticus,17,19,structural:missing_verse,,high
asv,Leviticus,17,20,structural:missing_verse,,high
asv,Leviticus,17,21,structural:missing_verse,,high
asv,Leviticus,17,22,structural:missing_verse,,high
asv,Leviticus,17,23,structural:missing_verse,,high
asv,Leviticus,17,24,structural:missing_verse,,high
asv,Leviticus,17,25,structural:missing_verse,,high
asv,Leviticus,17,26,structural:missing_verse,,high
asv,Leviticus,17,27,structural:missing_verse,,high
asv,Nahum,4,1,structural:missing_verse,,high
asv,Nahum,4,2,structural:missing_verse,,high
asv,Nahum,4,3,structural:missing_verse,,high
asv,Titus,4,1,structural:missing_verse,,high
asv,Titus,4,2,structural:missing_verse,,high
asv,Titus,4,3,structural:missing_verse,,high
asv,Titus,4,4,structural:missing_verse,,high
asv,Titus,4,5,structural:missing_verse,,high
asv,Titus,4,6,structural:missing_verse,,high
asv,Titus,4,7,structural:missing_verse,,high
asv,Titus,4,8,structural:missing_verse,,high
asv,Titus,4,9,structural:missing_verse,,high
asv,Titus,4,10,structural:missing_verse,,high
asv,Titus,4,11,structural:missing_verse,,high
asv,Titus,4,12,structural:missing_verse,,high
asv,Titus,4,13,structural:missing_verse,,high
asv,Titus,4,14,structural:missing_verse,,high
asv,Titus,4,15,structural:missing_verse,,high
asv,Titus,4,16,structural:missing_verse,,high
asv,Titus,4,17,structural:missing_verse,,high
asv,Titus,4,18,structural:missing_verse,,high
web,Exodus,3,23,structural:missing_verse,,high
web,Exodus,3,24,structural:missing_verse,,high
web,Exodus,3,25,structural:missing_verse,,high
web,Exodus,3,26,structural:missing_verse,,high
web,Exodus,3,27,structural:missing_verse,,high
web,Exodus,5,24,structural:missing_verse,,high
web,Exodus,5,25,structural:missing_verse,,high
web,Exodus,5,26,structural:missing_verse,,high
web,Exodus,5,27,structural:missing_verse,,high
web,Exodus,5,28,structural:missing_verse,,high
web,Exodus,5,29,structural:missing_verse,,high
web,Exodus,5,30,structural:missing_verse,,high
web,Exodus,7,26,structural:missing_verse,,high
web,Exodus,7,27,structural:missing_verse,,high
web,Exodus,7,28,structural:missing_verse,,high
web,Exodus,7,29,structural:missing_verse,,high
web,Exodus,7,30,structural:missing_verse,,high
web,Exodus,7,31,structural:missing_verse,,high
web,Exodus,7,32,structural:missing_verse,,high
web,Exodus,7,33,structural:missing_verse,,high
web,Exodus,7,34,structural:missing_verse,,high
web,Exodus,17,17,structural:missing_verse,,high
web,Exodus,17,18,structural:missing_verse,,high
web,Exodus,17,19,structural:missing_verse,,high
web,Exodus,17,20,structural:missing_verse,,high
web,Exodus,17,21,structural:missing_verse,,high
web,Exodus,17,22,structural:missing_verse,,high
web,Exodus,17,23,structural:missing_verse,,high
web,Exodus,17,24,structural:missing_verse,,high
web,Exodus,17,25,structural:missing_verse,,high
web,Exodus,17,26,structural:missing_verse,,high
web,Exodus,17,27,structural:missing_verse,,high
web,Exodus,19,26,structural:missing_verse,,high
web,Exodus,19,27,structural:missing_verse,,high
web,Exodus,19,28,structural:missing_verse,,high
web,Exodus,19,29,structural:missing_verse,,high
web,Exodus,19,30,structural:missing_verse,,high
web,Exodus,19,31,structural:missing_verse,,high
web,Exodus,19,32,structural:missing_verse,,high
web,Exodus,19,33,structural:missing_verse,,high
web,Exodus,19,34,structural:missing_verse,,high
web,Exodus,19,35,structural:missing_verse,,high
web,Exodus,19,36,structural:missing_verse,,high
web,Exodus,19,37,structural:missing_verse,,high
web,Exodus,19,38,structural:missing_verse,,high
web,Leviticus,17,17,structural:missing_verse,,high
web,Leviticus,17,18,structural:missing_verse,,high
web,Leviticus,17,19,structural:missing_verse,,high
web,Leviticus,17,20,structural:missing_verse,,high
web,Leviticus,17,21,structural:missing_verse,,high
web,Leviticus,17,22,structural:missing_verse,,high
web,Leviticus,17,23,structural:missing_verse,,high
web,Leviticus,17,24,structural:missing_verse,,high
web,Leviticus,17,25,structural:missing_verse,,high
web,Leviticus,17,26,structural:missing_verse,,high
web,Leviticus,17,27,structural:missing_verse,,high
web,Nahum,4,1,structural:missing_verse,,high
web,Nahum,4,2,structural:missing_verse,,high
web,Nahum,4,3,structural:missing_verse,,high
web,Luke,17,36,structural:empty_verse,,high
web,Acts,8,37,structural:empty_verse,,high
web,Acts,15,34,structural:empty_verse,,high
web,Acts,24,7,structural:empty_verse,,high
web,Romans,16,25,structural:empty_verse,,high
web,Romans,16,26,structural:empty_verse,,high
web,Titus,4,1,structural:missing_verse,,high
web,Titus,4,2,structural:missing_verse,,high
web,Titus,4,3,structural:missing_verse,,high
web,Titus,4,4,structural:missing_verse,,high
web,Titus,4,5,structural:missing_verse,,high
web,Titus,4,6,structural:missing_verse,,high
web,Titus,4,7,structural:missing_verse,,high
web,Titus,4,8,structural:missing_verse,,high
web,Titus,4,9,structural:missing_verse,,high
web,Titus,4,10,structural:missing_verse,,high
web,Titus,4,11,structural:missing_verse,,high
web,Titus,4,12,structural:missing_verse,,high
web,Titus,4,13,structural:missing_verse,,high
web,Titus,4,14,structural:missing_verse,,high
web,Titus,4,15,structural:missing_verse,,high
web,Titus,4,16,structural:missing_verse,,high
web,Titus,4,17,structural:missing_verse,,high
web,Titus,4,18,structural:missing_verse,,high
darby,Exodus,3,23,structural:missing_verse,,high
darby,Exodus,3,24,structural:missing_verse,,high
darby,Exodus,3,25,structural:missing_verse,,high
darby,Exodus,3,26,structural:missing_verse,,high
darby,Exodus,3,27,structural:missing_verse,,high
darby,Exodus,5,24,structural:missing_verse,,high
darby,Exodus,5,25,structural:missing_verse,,high
darby,Exodus,5,26,structural:missing_verse,,high
darby,Exodus,5,27,structural:missing_verse,,high
darby,Exodus,5,28,structural:missing_verse,,high
darby,Exodus,5,29,structural:missing_verse,,high
darby,Exodus,5,30,structural:missing_verse,,high
darby,Exodus,7,26,structural:missing_verse,,high
darby,Exodus,7,27,structural:missing_verse,,high
darby,Exodus,7,28,structural:missing_verse,,high
darby,Exodus,7,29,structural:missing_verse,,high
darby,Exodus,7,30,structural:missing_verse,,high
darby,Exodus,7,31,structural:missing_verse,,high
darby,Exodus,7,32,structural:missing_verse,,high
darby,Exodus,7,33,structural:missing_verse,,high
darby,Exodus,7,34,structural:missing_verse,,high
darby,Exodus,17,17,structural:missing_verse,,high
darby,Exodus,17,18,structural:missing_verse,,high
darby,Exodus,17,19,structural:missing_verse,,high
darby,Exodus,17,20,structural:missing_verse,,high
darby,Exodus,17,21,structural:missing_verse,,high
darby,Exodus,17,22,structural:missing_verse,,high
darby,Exodus,17,23,structural:missing_verse,,high
darby,Exodus,17,24,structural:missing_verse,,high
darby,Exodus,17,25,structural:missing_verse,,high
darby,Exodus,17,26,structural:missing_verse,,high
darby,Exodus,17,27,structural:missing_verse,,high
darby,Exodus,19,26,structural:missing_verse,,high
darby,Exodus,19,27,structural:missing_verse,,high
darby,Exodus,19,28,structural:missing_verse,,high
darby,Exodus,19,29,structural:missing_verse,,high
darby,Exodus,19,30,structural:missing_verse,,high
darby,Exodus,19,31,structural:missing_verse,,high
darby,Exodus,19,32,structural:missing_verse,,high
darby,Exodus,19,33,structural:missing_verse,,high
darby,Exodus,19,34,structural:missing_verse,,high
darby,Exodus,19,35,structural:missing_verse,,high
darby,Exodus,19,36,structural:missing_verse,,high
darby,Exodus,19,37,structural:missing_verse,,high
darby,Exodus,19,38,structural:missing_verse,,high
darby,Leviticus,17,17,structural:missing_verse,,high
darby,Leviticus,17,18,structural:missing_verse,,high
darby,Leviticus,17,19,structural:missing_verse,,high
darby,Leviticus,17,20,structural:missing_verse,,high
darby,Leviticus,17,21,structural:missing_verse,,high
darby,Leviticus,17,22,structural:missing_verse,,high
darby,Leviticus,17,23,structural:missing_verse,,high
darby,Leviticus,17,24,structural:missing_verse,,high
darby,Leviticus,17,25,structural:missing_verse,,high
darby,Leviticus,17,26,structural:missing_verse,,high
darby,Leviticus,17,27,structural:missing_verse,,high
darby,Nahum,4,1,structural:missing_verse,,high
darby,Nahum,4,2,structural:missing_verse,,high
darby,Nahum,4,3,structural:missing_verse,,high
darby,Titus,4,1,structural:missing_verse,,high
darby,Titus,4,2,structural:missing_verse,,high
darby,Titus,4,3,structural:missing_verse,,high
darby,Titus,4,4,structural:missing_verse,,high
darby,Titus,4,5,structural:missing_verse,,high
darby,Titus,4,6,structural:missing_verse,,high
darby,Titus,4,7,structural:missing_verse,,high
darby,Titus,4,8,structural:missing_verse,,high
darby,Titus,4,9,structural:missing_verse,,high
darby,Titus,4,10,structural:missing_verse,,high
darby,Titus,4,11,structural:missing_verse,,high
darby,Titus,4,12,structural:missing_verse,,high
darby,Titus,4,13,structural:missing_verse,,high
darby,Titus,4,14,structural:missing_verse,,high
darby,Titus,4,15,structural:missing_verse,,high
darby,Titus,4,16,structural:missing_verse,,high
darby,Titus,4,17,structural:missing_verse,,high
darby,Titus,4,18,structural:missing_verse,,high
